,Kateqoriya,Mərtəbə,Sahə,Otaq sayı,Çıxarış,İpoteka,Təmir,price,price-cur,locations,latitude,city,longtitude,id,date
958,Yeni tikili,11 / 17,205.4 m²,4,yoxdur,,,410800,AZN,"İncəsənət və Mədəniyyət Un. ,Elmlər Akademiyası m.,Yasamal r.",40.38080859350129,Bakı,49.95724192764082,3332210,07 Mart 2023 
959,Köhnə tikili,7 / 9,60 m²,2,var,var,var,70000,AZN,"Suraxanı r.,Yeni Günəşli q.",40.39816149998397,Bakı,49.84086155891422,3333021,07 Mart 2023 
960,Yeni tikili,5 / 12,145 m²,4,var,var,var,225000,AZN,"Yasamal r.,Yasamal q.",40.40952590477563,Bakı,49.84445571899418,3333040,07 Mart 2023 
961,Köhnə tikili,1 / 5,55 m²,2,var,var,var,100000,AZN,"Xalqlar Dostluğu m.,Neftçilər m.,Nizami r.,8-ci kilometr q.",40.37738239264175,Bakı,49.82495069503784,3333048,07 Mart 2023 
962,Yeni tikili,19 / 19,85 m²,2,yoxdur,,,110000,AZN,"İnşaatçılar m.,20 Yanvar m.,Yasamal r.",40.37620916175648,Bakı,49.81580107043555,3333059,17 Mart 2023 
963,Köhnə tikili,2 / 5,50 m²,2,,,,98000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.4136237,Bakı,49.81127509999999,3333085,21 Mart 2023 
964,Yeni tikili,3 / 19,124 m²,3,var,,,240000,AZN,"20 Yanvar m.,Yasamal r.",40.39336516184337,Bakı,49.79300022125244,3333094,07 Mart 2023 
965,Yeni tikili,12 / 16,133 m²,3,var,var,var,235000,AZN,"20 Yanvar m.,Memar Əcəmi m.,Nəsimi r.,5-ci mikrorayon q.",40.40870521887516,Bakı,49.80994615942234,3333119,07 Mart 2023 
966,Köhnə tikili,7 / 9,75 m²,3,var,var,var,130000,AZN,"Həzi Aslanov m.,Xətai r.",40.39980377915154,Bakı,49.86642837524414,3333122,07 Mart 2023 
967,Yeni tikili,11 / 13,143 m²,3,var,,,510000,AZN,"M.Ə.Sabir parkı ,Mərkəzi Univermaq ,İqsadiyyat Universiteti ,Azərbaycan kinoteatrı ,Fontanlar bağı ,Axundov bağı ,İçəri Şəhər m.,Sahil m.,Səbail r.",40.39414959485713,Bakı,49.7993946075439,3333146,07 Mart 2023 
968,Köhnə tikili,4 / 5,40 m²,2,var,,,80000,AZN,"Memar Əcəmi m.,Nəsimi r.,5-ci mikrorayon q.",40.41194290544916,Bakı,49.81468526343851,3333149,07 Mart 2023 
969,Yeni tikili,18 / 19,210 m²,4,var,,,357000,AZN,"Nəsimi bazarı ,Koala parkı ,Nəsimi r.",40.38264366149726,Bakı,49.87209320068359,3333153,Dünən 16:01 
970,Yeni tikili,3 / 3,142 m²,3,yoxdur,,,262000,AZN,"İnşaatçılar m.,Yasamal r.",40.42501388353632,Bakı,49.91049531402914,3333163,07 Mart 2023 
971,Yeni tikili,18 / 18,167 m²,3,var,,,284000,AZN,"Nəsimi bazarı ,Nəsimi r.",40.38264366149726,Bakı,49.87209320068359,3333208,07 Mart 2023 
972,Yeni tikili,4 / 18,85 m²,2,var,var,var,275000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Yasamal r.",40.37492835547528,Bakı,49.81510162353516,3333253,18 Mart 2023 
973,Yeni tikili,8 / 18,95 m²,3,var,var,var,225000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,28 May m.,Nəsimi r.",40.39816149998397,Bakı,49.84086155891422,3333300,16 Mart 2023 
974,Köhnə tikili,9 / 9,100 m²,5,var,,,152000,AZN,"Suraxanı r.,Qaraçuxur q.",40.37742938831814,Bakı,49.80915784835819,3333328,07 Mart 2023 
975,Yeni tikili,8 / 13,201 m²,4,var,var,var,449500,AZN,"Təhsil Nazirliyi ,Gənclik m.,Nərimanov r.",40.38816806232006,Bakı,49.83243942260742,3333339,07 Mart 2023 
976,Yeni tikili,3 / 11,80 m²,2,var,,,205000,AZN,"Şərq bazarı ,28 May m.,Nərimanov r.",40.37998753828459,Bakı,49.85486268997196,3333560,22 Mart 2023 
977,Yeni tikili,14 / 18,90 m²,2,var,,,145000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.37224740672736,Bakı,49.81613159179691,3333561,08 Mart 2023 
978,Yeni tikili,6 / 8,82 m²,2,var,,,308000,AZN,"Ağ şəhər ,ASAN Xidmət №2 ,Xətai r.,Ağ şəhər q.",40.3813596,Bakı,49.8843435,3333573,07 Mart 2023 
979,Yeni tikili,15 / 17,80 m²,2,var,,,144000,AZN,"Əhmədli m.,Xətai r.",40.38524636839394,Bakı,49.9538904407739,3333575,19 Mart 2023 
980,Yeni tikili,8 / 12,64 m²,2,var,var,var,88000,AZN,Xırdalan,40.45545913346316,Xırdalan,49.73830412333738,3333582,07 Mart 2023 
981,Yeni tikili,6 / 10,72 m²,3,var,var,var,140000,AZN,"Əhmədli m.,Xətai r.,Əhmədli q.",40.3816452,Bakı,49.95845050000003,3333583,12 Mart 2023 
982,Yeni tikili,12 / 16,65 m²,2,yoxdur,,,130000,AZN,"Əhmədli m.,Xətai r.,Əhmədli q.",40.41130678064476,Bakı,49.94813919067383,3333599,14 Mart 2023 
983,Yeni tikili,8 / 18,100 m²,2,var,var,var,192000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,Tibb Universiteti ,Nəsimi r.",40.40606433283491,Bakı,49.86231650326251,3333610,07 Mart 2023 
984,Yeni tikili,1 / 5,25 m²,1,yoxdur,,,21000,AZN,Xırdalan,40.45167710928998,Xırdalan,49.74453537729004,3333612,07 Mart 2023 
985,Yeni tikili,14 / 18,115 m²,2,var,var,var,225000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.40027766320492,Bakı,49.84006762504578,3334547,08 Mart 2023 
986,Yeni tikili,5 / 17,120 m²,4,yoxdur,,,275000,AZN,"Rəssamlıq Akademiyası ,Nəriman Nərimanov m.,Nərimanov r.",40.39207450867706,Bakı,49.91632254003383,3334553,16 Mart 2023 
987,Yeni tikili,9 / 9,50 m²,2,var,,,95500,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.4136237,Bakı,49.81127509999999,3334562,09 Mart 2023 
988,Köhnə tikili,7 / 9,50 m²,2,var,,,93500,AZN,Binəqədi r.,40.40328327684168,Bakı,49.85078707337379,3334592,09 Mart 2023 
989,Yeni tikili,8 / 16,156 m²,4,var,,,295000,AZN,"20 Yanvar m.,Yasamal r.",40.39838584493843,Bakı,49.8013158922213,3334607,08 Mart 2023 
990,Yeni tikili,13 / 18,155 m²,3,var,var,var,326000,AZN,Səbail r.,40.37862575802446,Bakı,49.83980533468834,3334631,19 Mart 2023 
991,Yeni tikili,8 / 19,107 m²,3,yoxdur,,,155000,AZN,"Səbail r.,Badamdar q.",40.40606433283491,Bakı,49.86231650326251,3336402,09 Mart 2023 
992,Yeni tikili,6 / 14,225 m²,4,var,var,var,499000,AZN,"Zabitlər parkı ,Sirk ,Rusiya səfirliyi ,Azərbaycan Dillər Universiteti ,Nizami m.,Nəsimi r.",40.39980377915154,Bakı,49.86642837524414,3336410,09 Mart 2023 
993,Yeni tikili,6 / 17,65 m²,2,var,var,var,127000,AZN,"Xalqlar Dostluğu m.,Nizami r.",40.41913797142315,Bakı,49.92514979797704,3336455,09 Mart 2023 
994,Yeni tikili,9 / 16,128 m²,3,var,,,267000,AZN,"Tibb Universiteti ,ASAN Xidmət №1 ,Nəsimi r.",40.39203732471822,Bakı,49.84165549278259,3336466,14 Mart 2023 
995,Yeni tikili,8 / 14,90 m²,2,var,var,var,164000,AZN,"İnşaatçılar m.,Yasamal r.",40.37862575802446,Bakı,49.83980533468834,3336480,Dünən 11:04 
996,Yeni tikili,4 / 21,67 m²,2,yoxdur,,,149000,AZN,"Tibb Universiteti ,8 Noyabr m.,Nəsimi r.",40.40328327684168,Bakı,49.85078707337379,3336500,09 Mart 2023 
997,Yeni tikili,14 / 16,80 m²,3,var,,,102000,AZN,Xırdalan,40.45245455420378,Xırdalan,49.74205131907212,3336533,10 Mart 2023 
998,Yeni tikili,6 / 16,74 m²,2,var,,,175000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.40606433283491,Bakı,49.86231650326251,3336534,09 Mart 2023 
999,Yeni tikili,15 / 21,109 m²,3,var,,,168000,AZN,"Yasamal r.,Yeni Yasamal q.",40.39158129681763,Bakı,49.79019348144531,3336543,09 Mart 2023 
1000,Yeni tikili,2 / 16,92 m²,3,var,,,230000,AZN,"Nəriman Nərimanov m.,Bakmil m.,Nərimanov r.",40.40606433283491,Bakı,49.86231650326251,3336552,09 Mart 2023 
1001,Köhnə tikili,6 / 9,85 m²,3,var,var,var,160000,AZN,"Memar Əcəmi m.,Binəqədi r.,9-cu mikrorayon q.",40.38930339224178,Bakı,49.85948536585312,3336561,14 Mart 2023 
1002,Yeni tikili,13 / 14,68 m²,2,var,,,155000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.39414959485713,Bakı,49.7993946075439,3337401,21 Mart 2023 
1003,Köhnə tikili,1 / 9,40 m²,2,var,,,78000,AZN,"20 Yanvar m.,Yasamal r.,Yeni Yasamal q.",40.37660389427779,Bakı,49.8131650686264,3337404,13 Mart 2023 
1004,Yeni tikili,14 / 18,68.3 m²,1,yoxdur,,,165000,AZN,"Ağ şəhər ,ASAN Xidmət №2 ,Xətai r.,Ağ şəhər q.",40.3813596,Bakı,49.8843435,3337410,09 Mart 2023 
1005,Yeni tikili,1 / 17,55 m²,2,var,,,105000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.",40.42026351884356,Bakı,49.84277195628716,3337417,13 Mart 2023 
1006,Yeni tikili,18 / 25,64 m²,2,yoxdur,,,150000,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.,Yasamal q.",40.3839039,Bakı,49.79972640000005,3337428,09 Mart 2023 
1007,Yeni tikili,11 / 17,158 m²,3,var,var,var,340000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Texniki Universiteti ,Bakı Dövlət Universiteti ,Yasamal r.",40.37330999063723,Bakı,49.81534838676453,3337483,12 Mart 2023 
1008,Yeni tikili,20 / 20,105 m²,3,var,var,var,140000,AZN,"Yasamal r.,Yeni Yasamal q.",40.39336516184337,Bakı,49.79300022125244,3337485,09 Mart 2023 
1009,Yeni tikili,8 / 17,55 m²,2,var,,,155000,AZN,"Tibb Universiteti ,ASAN Xidmət №1 ,Nərimanov r.",40.38535688538403,Bakı,49.82866287231445,3337489,13 Mart 2023 
1010,Yeni tikili,2 / 18,77 m²,2,var,var,yoxdur,116000,AZN,"Neapol dairəsi ,Əhmədli m.,Xətai r.",40.39352858614141,Bakı,49.8204231262207,3337511,16 Mart 2023 
1011,Yeni tikili,7 / 11,47 m²,2,var,,,54999,AZN,Xırdalan,40.37005679625383,Xırdalan,49.82993423938751,3337538,17 Mart 2023 
1012,Yeni tikili,5 / 16,40 m²,1,var,,,125000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,Dostluq kinoteatrı ,28 May m.,Nəsimi r.",40.38873191798482,Bakı,49.95395421981815,3337583,09 Mart 2023 
1013,Yeni tikili,18 / 24,106.7 m²,2,var,var,var,207000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.40027766320492,Bakı,49.84006762504578,3337585,09 Mart 2023 
1014,Köhnə tikili,4 / 9,60 m²,2,var,,,141000,AZN,"Ayna Sultanova heykəli ,Binəqədi r.,8-ci mikrorayon q.",40.42527440160644,Bakı,49.85134363174438,3337660,09 Mart 2023 
1015,Yeni tikili,6 / 16,60 m²,3,yoxdur,,,113000,AZN,"Memar Əcəmi m.,Binəqədi r.",40.38816806232006,Bakı,49.83243942260742,3337668,09 Mart 2023 
1016,Yeni tikili,15 / 18,190 m²,4,var,,,410000,AZN,"Nəriman Nərimanov parkı ,Nəriman Nərimanov m.,Nərimanov r.",40.4011912314088,Bakı,49.86975025612787,3337932,09 Mart 2023 
1017,Yeni tikili,12 / 18,120 m²,3,yoxdur,,,260000,AZN,"Memar Əcəmi m.,Nəsimi r.,5-ci mikrorayon q.",40.4157710168948,Bakı,49.81499865115581,3337941,09 Mart 2023 
1018,Yeni tikili,8 / 17,67 m²,3,var,,,145000,AZN,"Neftçilər m.,Nizami r.",40.40828416527557,Bakı,49.87069845199589,3337951,22 Mart 2023 
1019,Yeni tikili,5 / 7,57 m²,2,,,,63000,AZN,"Abşeron r.,Masazır q.",40.46094626774411,Bakı,49.75543351473992,3337972,20 Mart 2023 
1020,Yeni tikili,9 / 16,65 m²,2,var,,,120000,AZN,Xətai r.,40.39326675731849,Bakı,49.96299150197977,3337981,14 Mart 2023 
1021,Yeni tikili,15 / 27,178 m²,4,var,,,320000,AZN,Yasamal r.,40.38499730777751,Bakı,49.83810424804688,3338963,10 Mart 2023 
1022,Yeni tikili,6 / 25,130 m²,4,var,,,310000,AZN,"İncəsənət və Mədəniyyət Un. ,Elmlər Akademiyası m.,Yasamal r.",40.37644461554834,Bakı,49.8305097201175,3338974,22 Mart 2023 
1023,Yeni tikili,12 / 13,40 m²,2,yoxdur,,,98000,AZN,"Həzi Aslanov m.,Xətai r.,Əhmədli q.",40.41130678064476,Bakı,49.94813919067383,3339007,20 Mart 2023 
1024,Yeni tikili,5 / 18,160 m²,4,yoxdur,,,208000,AZN,"Botanika bağı ,Yasamal r.",40.39061957433251,Bakı,49.84664440155029,3339044,10 Mart 2023 
1025,Yeni tikili,7 / 20,180 m²,3,var,,,390000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,Tibb Universiteti ,Nəsimi r.",40.39875102325607,Bakı,49.83612396844517,3339074,22 Mart 2023 
1026,Yeni tikili,10 / 16,85 m²,2,yoxdur,,,160000,AZN,"28 May m.,Bakı Slavyan Universiteti ,Nərimanov r.",40.39989258617802,Bakı,49.83979431395813,3339926,18 Mart 2023 
1027,Yeni tikili,7 / 17,120 m²,3,var,var,yoxdur,195000,AZN,"Şərq bazarı ,Nərimanov r.",40.39816149998397,Bakı,49.84086155891422,3339927,10 Mart 2023 
1028,Köhnə tikili,7 / 16,80 m²,3,var,,,180000,AZN,"Dövlət Statistika Komitəsi ,İzmir parkı ,M.Hüseynzadə parkı ,Nizami m.,Yasamal r.",40.38613323957885,Bakı,49.82919931411747,3339930,11 Mart 2023 
1029,Yeni tikili,3 / 10,120 m²,3,var,var,var,188500,AZN,"Memar Əcəmi m.,20 Yanvar m.,Nəsimi r.",40.37862575802446,Bakı,49.83980533468834,3339932,16 Mart 2023 
1030,Yeni tikili,15 / 18,97 m²,2,yoxdur,,,227000,AZN,"Azərbaycan turizm institutu ,Gənclik m.,Nərimanov r.",40.39989258617802,Bakı,49.83979431395813,3340773,11 Mart 2023 
1031,Yeni tikili,2 / 12,58 m²,2,yoxdur,,,98000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.3843596,Bakı,49.87381000000005,3340784,11 Mart 2023 
1032,Köhnə tikili,2 / 2,80 m²,3,var,,,44000,AZN,Xırdalan,40.45511190000001,Xırdalan,49.74459389999993,3340797,21 Mart 2023 
1033,Köhnə tikili,2 / 5,40 m²,1,var,,,110000,AZN,"Nəriman Nərimanov m.,Nəriman Nərimanov parkı ,Nərimanov r.",40.3651072257085,Bakı,49.81950849294662,3340810,11 Mart 2023 
1034,Yeni tikili,3 / 19,60 m²,2,var,var,var,163000,AZN,"İnşaatçılar m.,Yasamal r.",40.39816149998397,Bakı,49.84086155891422,3340836,12 Mart 2023 
1035,Yeni tikili,8 / 16,200 m²,5,var,var,var,420000,AZN,"Neftçi bazası ,TQDK ,Nəsimi r.",40.3651072257085,Bakı,49.81950849294662,3340870,22 Mart 2023 
1036,Köhnə tikili,6 / 9,90 m²,3,var,,,183000,AZN,"Nəriman Nərimanov parkı ,Nəriman Nərimanov m.,Nərimanov r.",40.4003138290233,Bakı,49.86727756898551,3340873,11 Mart 2023 
1037,Köhnə tikili,3 / 5,52 m²,2,var,,,94000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.41667874913419,Bakı,49.81508383680115,3340931,13 Mart 2023 
1038,Yeni tikili,8 / 11,100 m²,2,var,var,var,159000,AZN,"Yasamal r.,Yeni Yasamal q.",40.36942330420567,Bakı,49.82101321220402,3340933,19 Mart 2023 
1039,Köhnə tikili,5 / 5,85 m²,3,var,,,178000,AZN,"Hüseyn Cavid parkı ,Texniki Universiteti ,Elmlər Akademiyası m.,Yasamal r.",40.3769019868296,Bakı,49.84521518028816,3341783,Dünən 09:23 
1040,Yeni tikili,11 / 16,144 m²,3,var,,,204000,AZN,"Həzi Aslanov m.,Xətai r.,Həzi Aslanov q.",40.37104456957248,Bakı,49.95549254560103,3341784,17 Mart 2023 
1041,Yeni tikili,6 / 6,56 m²,2,yoxdur,,,48500,AZN,Xırdalan,40.4486126416971,Xırdalan,49.75008487701416,3341786,11 Mart 2023 
1042,Yeni tikili,5 / 15,82 m²,2,yoxdur,,,73000,AZN,Xırdalan,40.47019334077267,Xırdalan,49.74455317851034,3341799,11 Mart 2023 
1043,Yeni tikili,8 / 18,107 m²,3,var,var,yoxdur,213000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.39816149998397,Bakı,49.84086155891422,3341862,18 Mart 2023 
1044,Yeni tikili,14 / 17,142 m²,3,yoxdur,,,355000,AZN,"Azərbaycan turizm institutu ,Nəriman Nərimanov m.,Gənclik m.,Nərimanov r.",40.3765957210189,Bakı,49.85243260860443,3341887,11 Mart 2023 
1045,Köhnə tikili,8 / 9,60 m²,2,var,var,var,120000,AZN,Nizami r.,40.39980377915154,Bakı,49.86642837524414,3341892,11 Mart 2023 
1046,Köhnə tikili,5 / 6,205 m²,4,var,,,449900,AZN,"Fontanlar bağı ,Mərkəzi Univermaq ,Azərbaycan kinoteatrı ,M.Ə.Sabir parkı ,Sahil m.,İçəri Şəhər m.,Səbail r.",40.3863784022024,Bakı,49.84768509864811,3341895,21 Mart 2023 
1047,Yeni tikili,16 / 17,65 m²,2,,,,135000,AZN,"Xalqlar Dostluğu m.,Nizami r.",40.41932422288878,Bakı,49.92522239685059,3341924,11 Mart 2023 
1048,Yeni tikili,12 / 22,145 m²,3,var,var,var,235000,AZN,"Nəsimi r.,1-ci mikrorayon q.",40.4076950552213,Bakı,49.82117894182728,3341932,11 Mart 2023 
1049,Yeni tikili,16 / 17,180 m²,4,var,var,var,345000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38499608293876,Bakı,49.87705222982012,3341935,11 Mart 2023 
1050,Köhnə tikili,4 / 5,80 m²,3,var,,,160000,AZN,"Şəlalə parkı ,İçəri Şəhər m.,Yasamal r.",40.36250354850076,Bakı,49.82297658920288,3341960,17 Mart 2023 
1051,Yeni tikili,10 / 18,70 m²,1,yoxdur,,,190000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.39989258617802,Bakı,49.83979431395813,3342001,11 Mart 2023 
1052,Yeni tikili,7 / 12,181 m²,4,yoxdur,,,288000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.37998753828459,Bakı,49.85486268997196,3342014,11 Mart 2023 
1053,Yeni tikili,13 / 17,61 m²,1,var,var,yoxdur,89000,AZN,"Xətai r.,Həzi Aslanov q.",40.40011603328774,Bakı,49.83917601637808,3342018,11 Mart 2023 
1054,Yeni tikili,17 / 18,135 m²,3,var,var,var,220000,AZN,"Şərq bazarı ,28 May m.,Nərimanov r.",40.40328327684168,Bakı,49.85078707337379,3342040,11 Mart 2023 
1055,Köhnə tikili,3 / 5,55 m²,2,var,,,98000,AZN,"Memar Əcəmi m.,20 Yanvar m.,Nəsimi r.,5-ci mikrorayon q.",40.37224740672736,Bakı,49.81613159179691,3342292,11 Mart 2023 
1056,Yeni tikili,20 / 20,50 m²,2,yoxdur,,,105000,AZN,"20 Yanvar m.,Yasamal r.,Yasamal q.",40.3863886681378,Bakı,49.80817391355895,3342293,13 Mart 2023 
1057,Yeni tikili,7 / 8,111 m²,3,var,var,var,189000,AZN,"Əhmədli m.,Xətai r.",40.40554735588255,Bakı,49.87506508827209,3342305,17 Mart 2023 
1058,Köhnə tikili,3 / 9,60 m²,2,var,,,115000,AZN,"Sabunçu r.,Bakıxanov q.",40.41993816845662,Bakı,49.96793526458738,3342320,11 Mart 2023 
1059,Yeni tikili,17 / 17,62 m²,3,var,,,82000,AZN,"Həzi Aslanov m.,Xətai r.,Həzi Aslanov q.",40.39816149998397,Bakı,49.84086155891422,3342324,13 Mart 2023 
1060,Köhnə tikili,3 / 5,56 m²,2,var,,,97000,AZN,"20 Yanvar m.,Memar Əcəmi m.,Nəsimi r.,5-ci mikrorayon q.",40.40896160652623,Bakı,49.80913122551011,3342338,11 Mart 2023 
1061,Yeni tikili,7 / 17,55 m²,2,var,var,var,140000,AZN,"Memar Əcəmi m.,Nəsimi r.",40.3863886681378,Bakı,49.80817391355895,3342344,11 Mart 2023 
1062,Köhnə tikili,3 / 5,56 m²,2,var,,,106000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.41857881961374,Bakı,49.81116411776308,3342356,11 Mart 2023 
1063,Yeni tikili,4 / 16,135 m²,3,var,var,var,230000,AZN,"Qara Qarayev m.,Nizami r.",40.41750282096732,Bakı,49.93418795889971,3343312,20 Mart 2023 
1064,Yeni tikili,8 / 16,135 m²,3,var,,,335000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,28 May m.,Nəsimi r.",40.38449719080263,Bakı,49.84524207684329,3343338,12 Mart 2023 
1065,Köhnə tikili,7 / 9,78 m²,3,var,,,152000,AZN,"Sabunçu r.,Bakıxanov q.",40.41449671799645,Bakı,49.96767103672028,3343348,12 Mart 2023 
1066,Yeni tikili,18 / 20,167 m²,3,var,,,284000,AZN,"Nəsimi bazarı ,Koala parkı ,Park Zorge ,Dostluq kinoteatrı ,Nəsimi r.",40.41932422288878,Bakı,49.92522239685059,3343395,12 Mart 2023 
1067,Yeni tikili,6 / 12,85 m²,2,var,,,108000,AZN,Xırdalan,40.45245455420378,Xırdalan,49.74205131907212,3344260,13 Mart 2023 
1068,Yeni tikili,3 / 10,115 m²,3,var,,,210000,AZN,"İnşaatçılar m.,Yasamal r.,Yasamal q.",40.39205366748811,Bakı,49.84065234661102,3345129,15 Mart 2023 
1069,Yeni tikili,4 / 17,86 m²,2,var,,,165000,AZN,"20 Yanvar m.,Yasamal r.",40.40152503521376,Bakı,49.86131862059725,3345135,14 Mart 2023 
1070,Köhnə tikili,9 / 9,60 m²,3,var,,,105000,AZN,"Sabunçu r.,Bakıxanov q.",40.37024250177031,Bakı,49.97394200996779,3345139,18 Mart 2023 
1071,Yeni tikili,13 / 27,108 m²,2,var,,,280000,AZN,"8 Noyabr m.,Yasamal r.",40.38373468484185,Bakı,49.81024682521824,3345144,17 Mart 2023 
1072,Yeni tikili,10 / 12,153 m²,3,var,,,260000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.39190579754264,Bakı,49.86194676253304,3345147,13 Mart 2023 
1073,Yeni tikili,16 / 17,107 m²,2,var,,,220000,AZN,"ASAN Xidmət №1 ,Tibb Universiteti ,Nəsimi r.",40.39203732471822,Bakı,49.84165549278259,3345173,21 Mart 2023 
1074,Yeni tikili,16 / 19,90 m²,3,yoxdur,,,177000,AZN,"Xətai r.,Əhmədli q.",40.39298300258589,Bakı,49.95403544813546,3345193,13 Mart 2023 
1075,Yeni tikili,15 / 16,137 m²,3,var,var,yoxdur,240000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38264366149726,Bakı,49.87209320068359,3345209,13 Mart 2023 
1076,Yeni tikili,18 / 20,95 m²,2,var,var,var,220000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,Tibb Universiteti ,Nərimanov r.",40.40027766320492,Bakı,49.84006762504578,3345212,13 Mart 2023 
1077,Yeni tikili,10 / 10,81 m²,3,var,,,110000,AZN,"Koroğlu m.,Qara Qarayev m.,Nizami r.",40.38855213843042,Bakı,49.87120270729065,3345244,13 Mart 2023 
1078,Köhnə tikili,7 / 9,60 m²,3,var,var,var,122000,AZN,"Həzi Aslanov m.,Xətai r.",40.39270174045908,Bakı,49.83329557619629,3345253,15 Mart 2023 
1079,Yeni tikili,7 / 17,81 m²,2,var,var,var,178500,AZN,"ASAN Xidmət №1 ,Tibb Universiteti ,Neftçi bazası ,Nəsimi r.",40.39817623311271,Bakı,49.83528571698001,3345259,17 Mart 2023 
1080,Yeni tikili,11 / 14,38 m²,1,yoxdur,,,50000,AZN,"Həzi Aslanov m.,Xətai r.",40.37396515202205,Bakı,49.95316269913923,3345289,13 Mart 2023 
1081,Köhnə tikili,1 / 9,90 m²,2,var,var,var,125000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.",40.40952590477563,Bakı,49.84445571899418,3346127,13 Mart 2023 
1082,Yeni tikili,8 / 8,1150 m²,8,yoxdur,,,1850000,AZN,"Ağ şəhər ,Xətai r.,Ağ şəhər q.",40.3765957210189,Bakı,49.85243260860443,3346187,14 Mart 2023 
1083,Yeni tikili,13 / 16,72 m²,1,yoxdur,,,87000,AZN,"Avtovağzal m.,Binəqədi r.,Biləcəri q.",40.42187619119148,Bakı,49.80297949098508,3346213,13 Mart 2023 
1084,Yeni tikili,6 / 16,58 m²,2,yoxdur,,,113000,AZN,"Binəqədi r.,9-cu mikrorayon q.",40.42133804583113,Bakı,49.80913070809807,3346263,13 Mart 2023 
1085,Yeni tikili,13 / 16,112 m²,3,yoxdur,,,165000,AZN,"İnşaatçılar m.,Yasamal r.,Yeni Yasamal q.",40.37005679625383,Bakı,49.82993423938751,3346320,13 Mart 2023 
1086,Yeni tikili,5 / 16,61 m²,2,var,,,97000,AZN,Xırdalan,40.45638542939652,Xırdalan,49.73626832321769,3346321,18 Mart 2023 
1087,Yeni tikili,13 / 16,50 m²,2,var,var,var,145000,AZN,"Şərq bazarı ,28 May m.,Nərimanov r.",40.39816149998397,Bakı,49.84086155891422,3346328,19 Mart 2023 
1088,Yeni tikili,2 / 5,82 m²,2,var,,,125000,AZN,"Səbail r.,Badamdar q.",40.38855213843042,Bakı,49.87120270729065,3346419,13 Mart 2023 
1089,Köhnə tikili,2 / 9,78 m²,3,var,var,var,129000,AZN,"Sabunçu r.,Bakıxanov q.",40.421,Bakı,49.963,3346667,21 Mart 2023 
1090,Köhnə tikili,5 / 9,80 m²,3,var,,,159000,AZN,"Qara Qarayev m.,Nizami r.,8-ci kilometr q.",40.41919790100601,Bakı,49.93122981005603,3346692,14 Mart 2023 
1091,Yeni tikili,3 / 15,48 m²,2,yoxdur,,,140000,AZN,"Axundov bağı ,Dövlət İdarəçilik Akademiyası ,Nərimanov heykəli ,Prezident parkı ,Sovetski ,İqsadiyyat Universiteti ,İçəri Şəhər m.,Qubernator parkı ,Şəlalə parkı ,Səbail r.",40.36785964733824,Bakı,49.82778711095626,3347631,14 Mart 2023 
1092,Köhnə tikili,2 / 5,60 m²,2,var,,,140000,AZN,"28 May m.,Nəsimi r.",40.38873191798482,Bakı,49.95395421981815,3347656,14 Mart 2023 
1093,Yeni tikili,8 / 17,96 m²,3,yoxdur,,,220000,AZN,"28 May m.,Neft Akademiyası ,Bakı Slavyan Universiteti ,Bakı Musiqi Akademiyası ,Azərbaycan Dillər Universiteti ,Nərimanov r.",40.38691775683309,Bakı,49.8079776763916,3347664,14 Mart 2023 
1094,Köhnə tikili,2 / 5,50 m²,1,var,,,89000,AZN,"Səbail r.,Badamdar q.",40.39989258617802,Bakı,49.83979431395813,3347670,14 Mart 2023 
