,Kateqoriya,Mərtəbə,Sahə,Otaq sayı,Çıxarış,Təmir,price,price-cur,locations,latitude,city,longtitude,id,date,İpoteka
0,Yeni tikili,6 / 18,146.2 m²,3,yoxdur,,195000,AZN,"Səbail r.,Badamdar q.",40.40554735588255,Bakı,49.87506508827209,3101315,15 Dekabr 2022 ,
1,Yeni tikili,13 / 18,90.5 m²,2,var,var,190000,AZN,"Şah İsmayıl Xətai m.,Cavanşir körpüsü ,Xətai r.",40.38264366149726,Bakı,49.87209320068359,3102353,16 Dekabr 2022 ,var
2,Yeni tikili,7 / 20,80 m²,3,var,,152000,AZN,"Xətai r.,Həzi Aslanov q.",40.39298300258589,Bakı,49.95403544813546,3102393,15 Yanvar 2023 ,
3,Yeni tikili,15 / 18,201 m²,4,var,var,295000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,6-cı mikrorayon q.",40.40952590477563,Bakı,49.84445571899418,3103330,21 Noyabr 2022 ,var
4,Yeni tikili,13 / 14,67 m²,2,var,var,67000,AZN,"Abşeron r.,Saray q.",40.5317647,Bakı,49.713245400000005,3103333,16 Dekabr 2022 ,var
5,Yeni tikili,6 / 19,138 m²,4,yoxdur,,250000,AZN,"Həzi Aslanov m.,Xətai r.,Əhmədli q.",40.38274990424748,Bakı,49.8084390163422,3104347,17 Dekabr 2022 ,
6,Yeni tikili,7 / 18,111 m²,3,var,var,300000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38264366149726,Bakı,49.87209320068359,3104350,17 Dekabr 2022 ,var
7,Köhnə tikili,9 / 9,105 m²,4,var,,120000,AZN,"Xalqlar Dostluğu m.,Nizami r.",40.40027766320492,Bakı,49.84006762504578,3104352,17 Dekabr 2022 ,
8,Yeni tikili,6 / 7,187 m²,4,var,,430000,AZN,"Ağ şəhər ,ASAN Xidmət №2 ,Xətai r.,Ağ şəhər q.",40.38002022966838,Bakı,49.85552251338959,3105325,14 Mart 2023 ,
9,Köhnə tikili,1 / 5,100 m²,3,var,,127000,AZN,"Qara Qarayev m.,Nizami r.",40.4053327515815,Bakı,49.81380344106,3105338,20 Dekabr 2022 ,
10,Yeni tikili,17 / 18,90 m²,2,var,,135000,AZN,"Xətai r.,Həzi Aslanov q.",40.38781667161964,Bakı,49.85220193862915,3105341,24 Noyabr 2022 ,
11,Yeni tikili,3 / 4,48.9 m²,1,var,,55000,AZN,Xırdalan,40.45511190000001,Xırdalan,49.74459389999993,3107338,18 Dekabr 2022 ,
12,Yeni tikili,12 / 13,115 m²,3,var,var,180000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.40210780478213,Bakı,49.85758781433109,3107358,23 Noyabr 2022 ,var
13,Yeni tikili,7 / 19,90 m²,2,var,var,188000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.40210780478213,Bakı,49.85758781433109,3107370,24 Yanvar 2023 ,var
14,Köhnə tikili,8 / 9,60 m²,2,var,,86000,AZN,"Neapol dairəsi ,Xətai r.,Əhmədli q.",40.3840079024685,Bakı,49.96888388816195,3107398,18 Dekabr 2022 ,
15,Köhnə tikili,2 / 9,80 m²,3,var,var,185000,AZN,"Memar Əcəmi m.,Nəsimi r.,3-cü mikrorayon q.",40.37620916175648,Bakı,49.81580107043555,3109343,29 Yanvar 2023 ,var
16,Yeni tikili,13 / 17,140 m²,4,var,,227000,AZN,"Neftçilər m.,Nizami r.",40.37104456957248,Bakı,49.95549254560103,3111315,22 Yanvar 2023 ,
17,Köhnə tikili,4 / 5,60 m²,2,var,,139900,AZN,"Montin bazarı ,Rəssamlıq Akademiyası ,Nərimanov r.",40.38264366149726,Bakı,49.80834245681766,3112357,29 Noyabr 2022 ,
18,Yeni tikili,1 / 6,60 m²,2,,,105000,AZN,"Abşeron r.,Masazır q.",40.49140077419715,Bakı,49.75369576065054,3112361,21 Dekabr 2022 ,
19,Yeni tikili,6 / 16,178 m²,4,var,,320000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,Nərimanov r.",40.3861741000781,Bakı,49.85149383544922,3112368,06 Mart 2023 ,
20,Yeni tikili,5 / 8,92 m²,2,var,,82000,AZN,Abşeron r.,40.45284817302662,Bakı,49.73306569679315,3114321,22 Dekabr 2022 ,
21,Yeni tikili,6 / 13,54 m²,2,var,var,115000,AZN,"Nəsimi r.,4-cü mikrorayon q.",40.37224740672736,Bakı,49.81613159179691,3114327,22 Dekabr 2022 ,var
22,Yeni tikili,2 / 11,85 m²,3,var,,85000,AZN,Abşeron r.,40.38816806232006,Bakı,49.83243942260742,3114331,22 Yanvar 2023 ,
23,Yeni tikili,4 / 12,160 m²,4,var,,290000,AZN,"Dövlət Statistika Komitəsi ,İncəsənət və Mədəniyyət Un. ,Nizami m.,Yasamal r.",40.37998753828459,Bakı,49.85486268997196,3114333,Dünən 14:00 ,
24,Yeni tikili,8 / 20,196 m²,4,var,,352000,AZN,"Nizami m.,Beşmərtəbə ,Dövlət Statistika Komitəsi ,Zabitlər parkı ,İncəsənət və Mədəniyyət Un. ,Qış parkı ,Sirk ,M.Hüseynzadə parkı ,Mərkəzi Univermaq ,Sevil Qazıyeva parkı ,Nəsimi r.",40.38499730777751,Bakı,49.83810424804688,3116323,23 Dekabr 2022 ,
25,Köhnə tikili,5 / 5,50 m²,3,var,,91500,AZN,"Qara Qarayev m.,Neftçilər m.,Nizami r.",40.37024250177031,Bakı,49.97394200996779,3117331,06 Dekabr 2022 ,
26,Yeni tikili,6 / 16,55 m²,1,yoxdur,,150000,AZN,"TQDK ,Nəsimi bazarı ,ASAN Xidmət №1 ,Neftçi bazası ,Koala parkı ,Zoopark ,Dostluq kinoteatrı ,Tibb Universiteti ,Park Zorge ,Gənclik m.,Nəsimi r.",40.40328327684168,Bakı,49.85078707337379,3117359,24 Dekabr 2022 ,
27,Yeni tikili,8 / 16,145 m²,3,var,,240000,AZN,"Bakı Dövlət Universiteti ,ASAN Xidmət №3 ,Elmlər Akademiyası m.,Yasamal bazarı ,Memarlıq və İnşaat Universiteti ,Hüseyn Cavid parkı ,Texniki Universiteti ,Yasamal r.",40.40761426997893,Bakı,49.80840682983398,3117364,24 Dekabr 2022 ,
28,Yeni tikili,8 / 17,165 m²,4,yoxdur,,225000,AZN,"Qara Qarayev m.,Nizami r.",40.38855213843042,Bakı,49.87120270729065,3117396,24 Dekabr 2022 ,
29,Yeni tikili,8 / 14,157 m²,3,var,,620000,AZN,"İqsadiyyat Universiteti ,Axundov bağı ,Dövlət İdarəçilik Akademiyası ,İçəri Şəhər m.,M.Ə.Sabir parkı ,Qubernator parkı ,Prezident parkı ,Mərkəzi Univermaq ,İçəri Şəhər ,Azərbaycan kinoteatrı ,Sovetski ,Nərimanov heykəli ,Şəlalə parkı ,Fontanlar bağı ,Azneft meydanı ,Beşmərtəbə ,Xalça Muzeyi ,Səbail r.",40.38930339224178,Bakı,49.85948536585312,3119378,28 Fevral 2023 ,
30,Yeni tikili,5 / 5,98 m²,2,yoxdur,,89000,AZN,"Səbail r.,Badamdar q.",40.39045008382347,Bakı,49.830508675731,3120347,25 Dekabr 2022 ,
31,Yeni tikili,6 / 12,115 m²,3,yoxdur,,205000,AZN,"Memar Əcəmi m.,Zərifə Əliyeva adına park ,Nəsimi r.,4-cü mikrorayon q.",40.39989258617802,Bakı,49.83979431395813,3120353,10 Mart 2023 ,
32,Yeni tikili,7 / 19,90 m²,3,var,,155000,AZN,"Zərifə Əliyeva adına park ,Binəqədi r.,9-cu mikrorayon q.",40.40011603328774,Bakı,49.83917601637808,3120356,25 Dekabr 2022 ,
33,Yeni tikili,10 / 16,130 m²,3,yoxdur,,275000,AZN,"28 May m.,Neft Akademiyası ,Bakı Slavyan Universiteti ,Bakı Musiqi Akademiyası ,Milli Konservatoriya ,Azərbaycan Dillər Universiteti ,Səməd Vurğun parkı ,Nizami kinoteatrı ,Qış parkı ,Sirk ,Pedaqoji Universiteti ,Malokan bağı ,Şərq bazarı ,Sahil bağı ,Nəsimi r.",40.36942330420567,Bakı,49.82101321220402,3121363,19 Mart 2023 ,
34,Köhnə tikili,8 / 9,90 m²,3,var,,155000,AZN,"Gənclik m.,Respublika stadionu ,TQDK ,Azərbaycan turizm institutu ,Nərimanov r.",40.42527440160644,Bakı,49.85134363174438,3122353,26 Dekabr 2022 ,
35,Yeni tikili,16 / 21,302 m²,5,var,,1200000,AZN,"Nərimanov heykəli ,Sovetski ,Space TV ,Texniki Universiteti ,Hüseyn Cavid parkı ,Şəlalə parkı ,Axundov bağı ,Prezident parkı ,Memarlıq və İnşaat Universiteti ,Dövlət İdarəçilik Akademiyası ,Qubernator parkı ,Elmlər Akademiyası m.,İqsadiyyat Universiteti ,İçəri Şəhər m.,Yasamal r.",40.40761426997893,Bakı,49.80840682983398,3122414,26 Dekabr 2022 ,
36,Yeni tikili,14 / 17,90 m²,3,var,,160000,AZN,"İnşaatçılar m.,Yasamal bazarı ,ASAN Xidmət №3 ,Yasamal r.",40.37620916175648,Bakı,49.81580107043555,3123358,27 Dekabr 2022 ,
37,Yeni tikili,11 / 22,183.7 m²,4,yoxdur,,310000,AZN,"Şah İsmayıl Xətai m.,ASAN Xidmət №2 ,Cavanşir körpüsü ,Xətai r.",40.40554735588255,Bakı,49.87506508827209,3123362,27 Fevral 2023 ,
38,Yeni tikili,19 / 19,211 m²,4,var,yoxdur,250000,AZN,"Şah İsmayıl Xətai m.,Montin bazarı ,Təhsil Nazirliyi ,Xətai r.",40.38264366149726,Bakı,49.87209320068359,3124364,26 Yanvar 2023 ,var
39,Yeni tikili,12 / 16,100 m²,3,var,var,158000,AZN,"Memar Əcəmi m.,20 Yanvar m.,Nəsimi r.",40.41018538062291,Bakı,49.81383194637486,3124365,28 Dekabr 2022 ,var
40,Yeni tikili,10 / 17,105 m²,2,var,,190000,AZN,"ASAN Xidmət №1 ,Tibb Universiteti ,Neftçi bazası ,Nəsimi bazarı ,TQDK ,Park Zorge ,Koala parkı ,Nəsimi r.",40.38321447491986,Bakı,49.87406198881672,3125330,28 Dekabr 2022 ,
41,Köhnə tikili,7 / 9,65 m²,2,var,,123000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.",40.42114310027596,Bakı,49.83754382800294,3125332,28 Dekabr 2022 ,
42,Yeni tikili,6 / 15,72 m²,2,yoxdur,,124000,AZN,"Tibb Universiteti ,İdman kompleksi ,Sevil Qazıyeva parkı ,Rusiya səfirliyi ,M.Hüseynzadə parkı ,Park Zorge ,İzmir parkı ,ASAN Xidmət №1 ,Nəsimi bazarı ,Nəsimi r.",40.37520939853896,Bakı,49.84099855135474,3127355,29 Dekabr 2022 ,
43,Yeni tikili,4 / 6,107 m²,2,,,232000,AZN,"Ağ şəhər ,ASAN Xidmət №2 ,Xətai r.",40.38385318444095,Bakı,49.8454213142395,3127368,09 Fevral 2023 ,
44,Yeni tikili,8 / 17,150 m²,3,var,,262000,AZN,"Qara Qarayev m.,Nizami r.",40.38816806232006,Bakı,49.83243942260742,3127369,26 Fevral 2023 ,
45,Yeni tikili,20 / 20,80 m²,2,,,100000,AZN,"Xətai r.,Əhmədli q.",40.3679082827185,Bakı,49.96067591546736,3129313,30 Dekabr 2022 ,
46,Yeni tikili,9 / 10,137 m²,3,var,,109000,AZN,"Abşeron r.,Mehdiabad q.",40.40554735588255,Bakı,49.87506508827209,3130341,01 Mart 2023 ,
47,Yeni tikili,12 / 16,50 m²,2,var,var,120000,AZN,"Səbail r.,Badamdar q.",40.40606433283491,Bakı,49.86231650326251,3130343,06 Yanvar 2023 ,var
48,Yeni tikili,8 / 16,116 m²,3,yoxdur,,250000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.4089166,Bakı,49.86399959999994,3133338,01 Yanvar 2023 ,
49,Yeni tikili,8 / 10,200 m²,4,var,var,315000,AZN,"Memar Əcəmi m.,20 Yanvar m.,Bakı Asiya Universiteti ,8 Noyabr m.,Nəsimi r.",40.37520939853896,Bakı,49.84099855135474,3135325,05 Dekabr 2022 ,var
50,Yeni tikili,9 / 12,95 m²,3,var,var,153000,AZN,"Həzi Aslanov m.,Xətai r.,Əhmədli q.",40.39206183887164,Bakı,49.95752692222599,3135343,02 Yanvar 2023 ,var
51,Köhnə tikili,4 / 5,35 m²,2,var,,79000,AZN,"İnşaatçılar m.,Yasamal bazarı ,ASAN Xidmət №3 ,Yasamal r.,Yasamal q.",40.38658438494331,Bakı,49.80453291855474,3136336,03 Yanvar 2023 ,
52,Köhnə tikili,5 / 5,50 m²,2,,,93000,AZN,"Qara Qarayev m.,Nizami r.,8-ci kilometr q.",40.41797000111428,Bakı,49.93213844196111,3137328,03 Yanvar 2023 ,
53,Yeni tikili,12 / 16,75 m²,3,var,,135000,AZN,"Həzi Aslanov m.,Xətai r.,Həzi Aslanov q.",40.39298300258589,Bakı,49.95403544813546,3137349,01 Mart 2023 ,
54,Yeni tikili,2 / 11,45 m²,2,var,,45500,AZN,Abşeron r.,40.47037153402515,Bakı,49.73957667758116,3137353,03 Yanvar 2023 ,
55,Köhnə tikili,5 / 9,55 m²,2,var,var,115000,AZN,"ASAN Xidmət №1 ,Nəsimi bazarı ,Tibb Universiteti ,Nəsimi r.",40.39691612835126,Bakı,49.83688311651234,3140359,19 Fevral 2023 ,var
56,Yeni tikili,3 / 16,75 m²,2,var,,81000,AZN,"Sabunçu r.,Bakıxanov q.",40.40828416527557,Bakı,49.87069845199589,3142356,11 Dekabr 2022 ,
57,Yeni tikili,3 / 16,129 m²,3,yoxdur,,290000,AZN,"Axundov bağı ,Sovetski ,Nərimanov heykəli ,İqsadiyyat Universiteti ,Dövlət İdarəçilik Akademiyası ,Prezident parkı ,İçəri Şəhər m.,Səbail r.",40.39270174045908,Bakı,49.83329557619629,3142377,18 Dekabr 2022 ,
58,Yeni tikili,6 / 17,55 m²,2,yoxdur,,150000,AZN,"TQDK ,Gənclik m.,Nərimanov r.",40.37520939853896,Bakı,49.84099855135474,3142390,06 Yanvar 2023 ,
59,Yeni tikili,5 / 16,90 m²,2,yoxdur,,195000,AZN,"28 May m.,Neft Akademiyası ,Bakı Musiqi Akademiyası ,Milli Konservatoriya ,Bakı Slavyan Universiteti ,Sahil m.,Nəsimi r.",40.39203732471822,Bakı,49.84165549278259,3142410,06 Yanvar 2023 ,
60,Yeni tikili,1 / 20,212 m²,5,yoxdur,,200000,AZN,Xətai r.,40.38264366149726,Bakı,49.87209320068359,3142422,06 Yanvar 2023 ,
61,Köhnə tikili,9 / 9,60 m²,2,var,,90000,AZN,"Yasamal r.,Yeni Yasamal q.",40.3651072257085,Bakı,49.81950849294662,3146332,08 Yanvar 2023 ,
62,Yeni tikili,10 / 13,117 m²,3,var,,192000,AZN,"Xalqlar Dostluğu m.,Əhmədli m.,Xətai r.,Əhmədli q.",40.39298300258589,Bakı,49.95403544813546,3147372,08 Yanvar 2023 ,
63,Yeni tikili,20 / 23,145 m²,3,var,var,240000,AZN,"Yasamal r.,Yasamal q.",40.4053327515815,Bakı,49.81380344106,3149320,09 Yanvar 2023 ,var
64,Yeni tikili,4 / 15,115 m²,3,var,,259000,AZN,"Bakı Asiya Universiteti ,8 Noyabr m.,20 Yanvar m.,Nəsimi r.",40.39414959485713,Bakı,49.7993946075439,3149323,09 Yanvar 2023 ,
65,Köhnə tikili,7 / 9,125 m²,5,var,,135000,AZN,"Əhmədli m.,Xətai r.",40.38930339224178,Bakı,49.85948536585312,3149327,09 Yanvar 2023 ,
66,Yeni tikili,16 / 18,68 m²,2,var,var,148000,AZN,"Azadlıq Prospekti m.,Binəqədi r.",40.41973049052008,Bakı,49.84908418204628,3149331,14 Yanvar 2023 ,var
67,Yeni tikili,7 / 16,60 m²,2,yoxdur,,56000,AZN,Yasamal r.,40.40165027405231,Bakı,49.86080646514893,3150329,12 Dekabr 2022 ,
68,Yeni tikili,4 / 16,51 m²,2,,,129000,AZN,"Nəriman Nərimanov m.,Nəriman Nərimanov parkı ,Nərimanov r.",40.4012510234732,Bakı,49.86835354480862,3152311,11 Yanvar 2023 ,
69,Köhnə tikili,5 / 5,35 m²,2,var,,21500,AZN,"Qaradağ r.,Sahil q.",40.2281488585045,Bakı,49.58643474202272,3152324,11 Yanvar 2023 ,
70,Yeni tikili,16 / 16,78 m²,2,yoxdur,,180000,AZN,"Neftçi bazası ,ASAN Xidmət №1 ,Nəsimi r.",40.38525881895442,Bakı,49.85801696777344,3152345,11 Yanvar 2023 ,
71,Yeni tikili,18 / 21,153 m²,3,yoxdur,,238000,AZN,"ASAN Xidmət №1 ,Tibb Universiteti ,Nərimanov r.",40.39816149998397,Bakı,49.84086155891422,3153323,20 Yanvar 2023 ,
72,Köhnə tikili,1 / 5,86 m²,4,var,,140000,AZN,"Səbail r.,Badamdar q.",40.40300181904867,Bakı,49.80841755867004,3154309,08 Fevral 2023 ,
73,Yeni tikili,10 / 17,250 m²,4,var,,550000,AZN,"Səməd Vurğun parkı ,28 May m.,Nəsimi r.",40.37660389427779,Bakı,49.8131650686264,3156334,17 Dekabr 2022 ,
74,Yeni tikili,6 / 15,192 m²,4,var,var,495000,AZN,"Axundov bağı ,Dövlət İdarəçilik Akademiyası ,Prezident parkı ,Qubernator parkı ,İçəri Şəhər m.,İqsadiyyat Universiteti ,Nərimanov heykəli ,Şəlalə parkı ,Sovetski ,Səbail r.",40.40011603328774,Bakı,49.83917601637808,3157351,14 Yanvar 2023 ,var
75,Yeni tikili,17 / 18,104 m²,3,yoxdur,,200000,AZN,Nizami r.,40.40011603328774,Bakı,49.83917601637808,3157354,14 Yanvar 2023 ,
76,Köhnə tikili,8 / 9,45 m²,2,var,var,79000,AZN,"İnşaatçılar m.,Yasamal r.,Yeni Yasamal q.",40.39376557313258,Bakı,49.79424081794537,3157383,14 Yanvar 2023 ,var
77,Yeni tikili,7 / 7,41 m²,1,var,,45000,AZN,"Abşeron r.,Masazır q.",40.45248312837339,Bakı,49.74206189468987,3158329,14 Yanvar 2023 ,
78,Köhnə tikili,1 / 5,40 m²,1,var,,70000,AZN,"Neftçilər m.,Nizami r.,8-ci kilometr q.",40.41196030125341,Bakı,49.94616508483887,3158330,02 Yanvar 2023 ,
79,Yeni tikili,5 / 6,143 m²,5,var,,250000,AZN,"Səbail r.,Bayıl q.",40.40554735588255,Bakı,49.87506508827209,3160327,15 Yanvar 2023 ,
80,Yeni tikili,13 / 14,130 m²,3,var,,189000,AZN,"Bakı Asiya Universiteti ,8 Noyabr m.,20 Yanvar m.,Nəsimi r.",40.38816806232006,Bakı,49.83243942260742,3160350,22 Yanvar 2023 ,
81,Köhnə tikili,5 / 12,48 m²,2,var,,77500,AZN,"Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.",40.4209144,Bakı,49.842779500000006,3161347,16 Yanvar 2023 ,
82,Köhnə tikili,2 / 5,60 m²,3,var,,138000,AZN,"Nəriman Nərimanov parkı ,Nəriman Nərimanov m.,Nərimanov r.",40.40328327684168,Bakı,49.85078707337379,3162379,16 Yanvar 2023 ,
83,Yeni tikili,13 / 18,85 m²,3,var,var,190000,AZN,"Şərq bazarı ,Nərimanov r.",40.39989258617802,Bakı,49.83979431395813,3162387,Dünən 10:22 ,var
84,Yeni tikili,5 / 15,110 m²,2,var,,220000,AZN,"M.Hüseynzadə parkı ,İzmir parkı ,Dövlət Statistika Komitəsi ,Nizami m.,Yasamal r.",40.38002022966838,Bakı,49.85552251338959,3162399,10 Yanvar 2023 ,
85,Yeni tikili,5 / 16,166.6 m²,4,var,,381000,AZN,"Gənclik m.,Nərimanov r.",40.40554735588255,Bakı,49.87506508827209,3162401,15 Fevral 2023 ,
86,Yeni tikili,12 / 16,129 m²,3,var,,160000,AZN,"Qaradağ r.,Lökbatan q.",40.3274513,Bakı,49.7296599,3164356,18 Yanvar 2023 ,
87,Yeni tikili,8 / 17,97.1 m²,3,yoxdur,,205000,AZN,"Şərq bazarı ,28 May m.,Nərimanov r.",40.38616765950378,Bakı,49.85326104187561,3167409,05 Yanvar 2023 ,
88,Yeni tikili,14 / 19,97 m²,3,var,,230000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,28 May m.,Nəsimi r.",40.37533198376934,Bakı,49.81793688867354,3169345,25 Yanvar 2023 ,
89,Yeni tikili,12 / 16,60 m²,3,,,125000,AZN,"Xalqlar Dostluğu m.,Xətai r.",40.38816806232006,Bakı,49.83243942260742,3169346,20 Yanvar 2023 ,
90,Yeni tikili,4 / 17,100 m²,3,var,,199000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.40606433283491,Bakı,49.86231650326251,3169361,20 Yanvar 2023 ,
91,Yeni tikili,11 / 11,100 m²,3,var,var,128000,AZN,"Xalqlar Dostluğu m.,Əhmədli m.,Xətai r.,Əhmədli q.",40.39202637140004,Bakı,49.9591081524794,3169365,23 Dekabr 2022 ,var
92,Yeni tikili,17 / 18,40 m²,1,var,var,81000,AZN,"Şərq bazarı ,Nərimanov r.",40.3901015340324,Bakı,49.85482017835498,3170326,28 Yanvar 2023 ,var
93,Yeni tikili,19 / 19,108 m²,3,var,var,116000,AZN,"Yasamal r.,Yeni Yasamal q.",40.40952590477563,Bakı,49.84445571899418,3170338,27 Fevral 2023 ,var
94,Köhnə tikili,5 / 5,86 m²,4,var,var,88000,AZN,"Suraxanı r.,Əmircan q.",40.41880366626339,Bakı,50.00192311269144,3171322,21 Yanvar 2023 ,var
95,Yeni tikili,5 / 18,64 m²,2,var,,138000,AZN,"Tibb Universiteti ,ASAN Xidmət №1 ,Nəsimi r.",40.39205366748811,Bakı,49.84065234661102,3174293,23 Yanvar 2023 ,
96,Yeni tikili,4 / 18,128 m²,3,yoxdur,,250000,AZN,"Nəriman Nərimanov m.,Nəriman Nərimanov parkı ,Nərimanov r.",40.41932422288878,Bakı,49.92522239685059,3178300,09 Mart 2023 ,
97,Yeni tikili,1 / 9,100 m²,4,var,var,163000,AZN,"İnşaatçılar m.,Yasamal r.,Yeni Yasamal q.",40.40300181904867,Bakı,49.80841755867004,3179301,05 Mart 2023 ,var
98,Yeni tikili,1 / 16,78 m²,2,var,,140000,AZN,"20 Yanvar m.,Yasamal r.",40.40606433283491,Bakı,49.86231650326251,3179323,26 Yanvar 2023 ,
99,Yeni tikili,8 / 17,156 m²,4,var,var,280000,AZN,"İnşaatçılar m.,Binəqədi r.",40.40328327684168,Bakı,49.85078707337379,3179335,26 Yanvar 2023 ,var
100,Yeni tikili,16 / 23,147 m²,3,var,,145000,AZN,"8 Noyabr m.,Yasamal r.",40.38373468484185,Bakı,49.81024682521824,3180330,26 Fevral 2023 ,
101,Yeni tikili,4 / 18,144 m²,4,yoxdur,,290000,AZN,"Nəsimi bazarı ,Nəsimi r.",40.40601302981502,Bakı,49.81317043304443,3182344,31 Dekabr 2022 ,
102,Yeni tikili,13 / 13,350 m²,8,var,,349999,AZN,"İnşaatçılar m.,Yasamal r.",40.39352858614141,Bakı,49.8204231262207,3184280,17 Mart 2023 ,
103,Yeni tikili,9 / 16,76 m²,2,var,var,125000,AZN,"Ukrayna dairəsi ,Əhmədli m.,Həzi Aslanov m.,Xətai r.,Həzi Aslanov q.",40.41913797142315,Bakı,49.92514979797704,3184292,29 Yanvar 2023 ,var
104,Yeni tikili,9 / 22,145 m²,4,var,,145000,AZN,Yasamal r.,40.40606433283491,Bakı,49.86231650326251,3185337,03 Yanvar 2023 ,
105,Yeni tikili,14 / 17,91 m²,2,yoxdur,,149000,AZN,"Təhsil Nazirliyi ,Gənclik m.,Nərimanov r.",40.40055825649505,Bakı,49.84184075426642,3185339,07 Mart 2023 ,
106,Köhnə tikili,2 / 5,48 m²,2,var,,89000,AZN,Səbail r.,40.36942330420567,Bakı,49.82101321220402,3187345,02 Fevral 2023 ,
107,Köhnə tikili,1 / 5,70 m²,3,,,92000,AZN,"Sabunçu r.,Bakıxanov q.",40.41767833585549,Bakı,49.96496200561523,3187362,26 Yanvar 2023 ,
108,Yeni tikili,14 / 16,125 m²,2,var,,350000,AZN,"Bakı Musiqi Akademiyası ,Qış parkı ,Bakı Slavyan Universiteti ,Milli Konservatoriya ,Azərbaycan Dillər Universiteti ,Sirk ,Neft Akademiyası ,28 May m.,Sahil m.,Nəsimi r.",40.39203732471822,Bakı,49.84165549278259,3189353,16 Mart 2023 ,
109,Köhnə tikili,3 / 9,55 m²,2,var,var,88000,AZN,Yasamal r.,40.37024250177031,Bakı,49.97394200996779,3190324,14 Fevral 2023 ,var
110,Yeni tikili,6 / 12,60 m²,3,var,var,83000,AZN,Qaradağ r.,40.31013919251343,Bakı,49.74216061401366,3191327,04 Fevral 2023 ,var
111,Köhnə tikili,2 / 3,287 m²,5,var,,1390000,AZN,"Qış parkı ,Nizami kinoteatrı ,Milli Konservatoriya ,Sahil m.,28 May m.,Nizami m.,Səbail r.",40.3863784022024,Bakı,49.84768509864811,3192339,17 Mart 2023 ,
112,Yeni tikili,12 / 18,181 m²,4,var,var,495000,AZN,"Nəriman Nərimanov m.,Bakmil m.,Nərimanov r.",40.40366828798837,Bakı,49.87215757369995,3192345,04 Fevral 2023 ,var
113,Köhnə tikili,8 / 9,46 m²,2,,,85000,AZN,"Xətai r.,Köhnə Günəşli q.",40.36163147370843,Bakı,49.97104071518105,3192368,04 Fevral 2023 ,
114,Yeni tikili,15 / 17,112 m²,3,yoxdur,,210000,AZN,"Qara Qarayev m.,Nizami r.",40.41600898941359,Bakı,49.93187591386912,3194289,05 Fevral 2023 ,
115,Yeni tikili,13 / 17,117 m²,3,yoxdur,,170000,AZN,"Yasamal r.,Yeni Yasamal q.",40.39336516184337,Bakı,49.79300022125244,3195333,06 Fevral 2023 ,
116,Köhnə tikili,8 / 9,60 m²,2,var,var,128000,AZN,"Ayna Sultanova heykəli ,Nərimanov r.",40.40952590477563,Bakı,49.84445571899418,3195337,09 Mart 2023 ,var
117,Yeni tikili,11 / 20,140 m²,4,yoxdur,,178500,AZN,"Həzi Aslanov m.,Xətai r.",40.36942330420567,Bakı,49.82101321220402,3196328,07 Fevral 2023 ,
118,Yeni tikili,9 / 17,175 m²,4,var,var,249900,AZN,"Nəsimi m.,Azadlıq Prospekti m.,Binəqədi r.,6-cı mikrorayon q.",40.39352858614141,Bakı,49.8204231262207,3196334,14 Fevral 2023 ,var
119,Yeni tikili,4 / 17,88 m²,3,var,,128000,AZN,"Suraxanı r.,Yeni Günəşli q.",40.39298300258589,Bakı,49.95403544813546,3197365,16 Yanvar 2023 ,
120,Yeni tikili,8 / 21,85 m²,2,yoxdur,,159000,AZN,"ASAN Xidmət №1 ,Tibb Universiteti ,Nərimanov r.",40.39816149998397,Bakı,49.84086155891422,3197393,24 Yanvar 2023 ,
121,Yeni tikili,3 / 13,59.4 m²,3,var,var,80000,AZN,Xırdalan,40.38855213843042,Xırdalan,49.87120270729065,3199367,09 Fevral 2023 ,var
122,Yeni tikili,5 / 20,26 m²,1,yoxdur,,69000,AZN,"20 Yanvar m.,Yasamal r.,Yasamal q.",40.37224994422943,Bakı,49.83342432222912,3200771,28 Yanvar 2023 ,
123,Köhnə tikili,3 / 5,65 m²,3,var,,128000,AZN,"Nəriman Nərimanov m.,Nəriman Nərimanov parkı ,Nərimanov r.",40.40152503521376,Bakı,49.86131862059725,3200825,12 Yanvar 2023 ,
124,Yeni tikili,10 / 16,90 m²,2,yoxdur,,143000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.38816806232006,Bakı,49.83243942260742,3200992,09 Fevral 2023 ,
125,Yeni tikili,7 / 16,85 m²,2,yoxdur,,165000,AZN,"Rusiya səfirliyi ,Sevil Qazıyeva parkı ,Zabitlər parkı ,Nizami m.,Nəsimi r.",40.37649764183499,Bakı,49.84163403511051,3200995,04 Fevral 2023 ,
