,Kateqoriya,Mərtəbə,Sahə,Otaq sayı,Çıxarış,İpoteka,Təmir,price,price-cur,locations,latitude,city,longtitude,id,date
574,Köhnə tikili,2 / 5,60 m²,3,var,,,150000,AZN,"Nəriman Nərimanov parkı ,Rəssamlıq Akademiyası ,Nəriman Nərimanov m.,Nərimanov r.",40.40554735588255,Bakı,49.87506508827209,3109944,20 Dekabr 2022 
575,Köhnə tikili,2 / 5,50 m²,2,,,,115000,AZN,"Tibb Universiteti ,Nəsimi r.",40.40210780478213,Bakı,49.85758781433109,3109947,20 Dekabr 2022 
576,Köhnə tikili,5 / 5,43 m²,2,,,,80000,AZN,"8 Noyabr m.,Memar Əcəmi m.,Nəsimi r.,3-cü mikrorayon q.",40.40766190603028,Bakı,49.82045306497481,3109948,20 Dekabr 2022 
577,Yeni tikili,14 / 18,95 m²,4,var,var,var,160000,AZN,"Zərifə Əliyeva adına park ,Binəqədi r.,9-cu mikrorayon q.",40.42028115716548,Bakı,49.81340365102955,3109949,20 Dekabr 2022 
578,Köhnə tikili,2 / 9,48 m²,2,var,,,84000,AZN,"Xətai r.,Həzi Aslanov q.",40.37613086332457,Bakı,49.91559462210881,3109955,23 Noyabr 2022 
579,Yeni tikili,14 / 17,93 m²,3,,,,174000,AZN,"Zərifə Əliyeva adına park ,Binəqədi r.,9-cu mikrorayon q.",40.42127228032076,Bakı,49.81490850448608,3109957,20 Dekabr 2022 
580,Köhnə tikili,1 / 9,40 m²,2,var,var,var,96000,AZN,"Zərifə Əliyeva adına park ,Nəsimi r.,4-cü mikrorayon q.",40.41896891073368,Bakı,49.81817007064819,3109967,21 Yanvar 2023 
581,Yeni tikili,10 / 18,160 m²,4,var,,,280000,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.,Yasamal q.",40.38274990424748,Bakı,49.8084390163422,3109971,20 Dekabr 2022 
582,Yeni tikili,6 / 13,55 m²,2,var,var,var,114999,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.38816806232006,Bakı,49.83243942260742,3109972,20 Dekabr 2022 
583,Yeni tikili,7 / 11,145 m²,4,var,var,var,233000,AZN,"Nəsimi m.,Binəqədi r.,9-cu mikrorayon q.",40.4290890309592,Bakı,49.82008624783871,3109975,25 Noyabr 2022 
584,Yeni tikili,15 / 16,107 m²,3,var,var,var,185000,AZN,"20 Yanvar m.,Yasamal r.",40.40452732623254,Bakı,49.80715890451386,3109996,20 Dekabr 2022 
585,Yeni tikili,8 / 17,108 m²,3,var,var,var,200000,AZN,"Zərifə Əliyeva adına park ,Binəqədi r.,9-cu mikrorayon q.",40.42328562211799,Bakı,49.81655538082123,3109997,20 Dekabr 2022 
