,Kateqoriya,Mərtəbə,Sahə,Otaq sayı,Çıxarış,price,price-cur,locations,latitude,city,longitude,id,date,Təmir,İpoteka
12291,Yeni tikili,4 / 9,60 m²,2,var,77000,AZN,Xırdalan,40.45558687737176,Xırdalan,49.7371968553898,3063441,24 Noyabr 2022 ,,
12292,Köhnə tikili,1 / 9,60 m²,3,var,110000,AZN,Yasamal r.,40.40027766320492,Bakı,49.84006762504578,3063444,24 Noyabr 2022 ,,
12293,Köhnə tikili,1 / 9,92 m²,4,var,120000,AZN,"Xalqlar Dostluğu m.,Xətai r.",40.37702072916624,Bakı,49.84645128250122,3063446,24 Noyabr 2022 ,,
12294,Yeni tikili,9 / 16,178 m²,4,var,300000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Bakı Dövlət Universiteti ,Texniki Universiteti ,Yasamal r.",40.38264366149726,Bakı,49.87209320068359,3063447,12 Yanvar 2023 ,,
12295,Köhnə tikili,1 / 2,60 m²,3,,60000,AZN,Xətai r.,40.3807186,Bakı,49.92525120000005,3063449,25 Oktyabr 2022 ,,
12296,Yeni tikili,2 / 17,82 m²,3,var,114000,AZN,"Neftçilər m.,Nizami r.,8-ci kilometr q.",40.4107382,Bakı,49.9384708,3063453,24 Noyabr 2022 ,,
12297,Köhnə tikili,1 / 5,50 m²,3,var,85000,AZN,"20 Yanvar m.,Nəsimi r.",40.36822884896801,Bakı,49.813362210989,3063454,24 Noyabr 2022 ,,
12298,Yeni tikili,14 / 17,98 m²,3,var,229000,AZN,"Nəriman Nərimanov m.,Nəriman Nərimanov parkı ,Nərimanov r.",40.38264366149726,Bakı,49.87209320068359,3063455,08 Noyabr 2022 ,,
12299,Yeni tikili,14 / 17,30 m²,1,yoxdur,85000,AZN,"Respublika stadionu ,Gənclik m.,Azərbaycan turizm institutu ,Nərimanov r.",40.37738239264175,Bakı,49.82495069503784,3063458,24 Dekabr 2022 ,,
12300,Yeni tikili,10 / 15,126 m²,3,yoxdur,310000,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.,Yasamal q.",40.3839039,Bakı,49.79972640000005,3063459,24 Noyabr 2022 ,,
12301,Köhnə tikili,5 / 5,50 m²,2,var,80999,AZN,"Memar Əcəmi m.,Nəsimi r.",40.37024250177031,Bakı,49.97394200996779,3063460,30 Oktyabr 2022 ,,
12302,Köhnə tikili,3 / 4,77 m²,3,var,219000,AZN,"İçəri Şəhər m.,Qubernator parkı ,Dövlət İdarəçilik Akademiyası ,İqsadiyyat Universiteti ,Prezident parkı ,Axundov bağı ,İçəri Şəhər ,M.Ə.Sabir parkı ,Azneft meydanı ,Şəlalə parkı ,Səbail r.",40.38499730777751,Bakı,49.84222412109375,3063463,24 Noyabr 2022 ,,
12303,Yeni tikili,4 / 17,140 m²,4,var,240000,AZN,Nərimanov r.,40.39816149998397,Bakı,49.84086155891422,3063466,24 Noyabr 2022 ,yoxdur,var
12304,Yeni tikili,2 / 17,160 m²,4,var,243000,AZN,"Qara Qarayev m.,Nizami r.",40.37738239264175,Bakı,49.82495069503784,3063468,24 Noyabr 2022 ,,
12305,Köhnə tikili,1 / 3,30 m²,1,var,59000,AZN,"Mərkəzi Univermaq ,Beşmərtəbə ,M.Ə.Sabir parkı ,İqsadiyyat Universiteti ,İçəri Şəhər m.,Yasamal r.",40.37241054325411,Bakı,49.8311058900066,3063469,02 Noyabr 2022 ,,
12306,Köhnə tikili,2 / 5,32 m²,1,var,80000,AZN,"Neftçilər m.,Nizami r.",40.40949827633746,Bakı,49.94581040370792,3063473,24 Noyabr 2022 ,,
12307,Yeni tikili,12 / 12,315 m²,6,var,390000,AZN,"Şah İsmayıl Xətai m.,ASAN Xidmət №2 ,Xətai r.",40.38264366149726,Bakı,49.87209320068359,3063475,26 Oktyabr 2022 ,var,var
12308,Yeni tikili,8 / 20,110 m²,3,var,153000,AZN,Xətai r.,40.39026819642278,Bakı,49.95772004127506,3063480,24 Noyabr 2022 ,,
12309,Köhnə tikili,3 / 5,55 m²,2,var,85000,AZN,"Montin bazarı ,Rəssamlıq Akademiyası ,Nərimanov r.",40.37649764183499,Bakı,49.84163403511051,3063482,24 Noyabr 2022 ,,
12310,Köhnə tikili,4 / 9,80 m²,4,yoxdur,129000,AZN,"Xalqlar Dostluğu m.,Xətai r.",40.37702072916624,Bakı,49.84645128250122,3063491,24 Noyabr 2022 ,,
12311,Köhnə tikili,7 / 14,55 m²,2,var,140000,AZN,"Səbail r.,Bayıl q.",40.34226610744179,Bakı,49.83887909343309,3063492,24 Noyabr 2022 ,,
12312,Köhnə tikili,9 / 9,130 m²,5,var,132000,AZN,"Zərifə Əliyeva adına park ,Binəqədi r.,9-cu mikrorayon q.",40.42159908129548,Bakı,49.81531906436286,3063499,24 Noyabr 2022 ,,
12313,Yeni tikili,3 / 16,70 m²,2,var,133000,AZN,"Qara Qarayev m.,Nizami r.",40.38499730777751,Bakı,49.83810424804688,3063521,24 Noyabr 2022 ,var,var
12314,Yeni tikili,18 / 24,101 m²,3,var,200000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38430674994575,Bakı,49.86767560243607,3063522,18 Dekabr 2022 ,var,var
12315,Yeni tikili,14 / 16,130 m²,3,var,280000,AZN,"İncəsənət və Mədəniyyət Un. ,Elmlər Akademiyası m.,Yasamal r.",40.38264366149726,Bakı,49.87209320068359,3063523,06 Mart 2023 ,,
12316,Köhnə tikili,2 / 5,64 m²,3,var,119000,AZN,"ASAN Xidmət №3 ,Yasamal bazarı ,Yasamal r.",40.37533198376934,Bakı,49.81793688867354,3063525,18 Dekabr 2022 ,,
12317,Yeni tikili,4 / 11,103 m²,3,var,175000,AZN,"Nəsimi m.,Binəqədi r.,6-cı mikrorayon q.",40.39414959485713,Bakı,49.7993946075439,3063527,04 Dekabr 2022 ,,
12318,Yeni tikili,17 / 24,106 m²,3,var,195000,AZN,"İnşaatçılar m.,Yasamal r.",40.36822884896801,Bakı,49.813362210989,3063529,24 Noyabr 2022 ,var,var
12319,Yeni tikili,19 / 20,55 m²,2,var,112000,AZN,"20 Yanvar m.,Yasamal r.",40.39761526451403,Bakı,49.80683103088206,3063530,24 Noyabr 2022 ,,
12320,Yeni tikili,4 / 4,119.6 m²,2,yoxdur,322920,AZN,"Sea Breeze ,Sabunçu r.,Nardaran q.",40.59033558739883,Bakı,49.98437580960607,3063540,24 Noyabr 2022 ,,
12321,Yeni tikili,6 / 14,220 m²,4,var,400000,AZN,"Tibb Universiteti ,Nəsimi r.",40.39232579999999,Bakı,49.82880550000004,3063543,24 Noyabr 2022 ,,
12322,Yeni tikili,2 / 17,50 m²,1,var,89900,AZN,"Memar Əcəmi m.,Nəsimi r.",40.38816806232006,Bakı,49.83243942260742,3063550,29 Noyabr 2022 ,var,var
12323,Köhnə tikili,5 / 5,31 m²,2,,55000,AZN,"Əhmədli m.,Xətai r.,Əhmədli q.",40.3816452,Bakı,49.95845050000003,3063570,24 Noyabr 2022 ,,
12324,Köhnə tikili,2 / 5,90 m²,3,var,133000,AZN,"İdman kompleksi ,İzmir parkı ,Yasamal r.,Yasamal q.",40.38913401553135,Bakı,49.82032576523443,3063572,24 Noyabr 2022 ,var,var
12325,Köhnə tikili,5 / 5,71 m²,3,var,139500,AZN,"Neft Akademiyası ,28 May m.,Bakı Musiqi Akademiyası ,Milli Konservatoriya ,Nəsimi r.",40.37024250177031,Bakı,49.97394200996779,3063574,11 Dekabr 2022 ,,
12326,Yeni tikili,9 / 18,178 m²,4,var,300000,AZN,"İncəsənət və Mədəniyyət Un. ,Dövlət Statistika Komitəsi ,Elmlər Akademiyası m.,Yasamal r.",40.41932422288878,Bakı,49.92522239685059,3063575,24 Noyabr 2022 ,,
12327,Köhnə tikili,3 / 5,75 m²,3,,80000,AZN,Sumqayıt,40.589694,Sumqayıt,49.66787920000002,3063577,24 Noyabr 2022 ,,
12328,Yeni tikili,7 / 15,83 m²,2,yoxdur,140000,AZN,"Tibb Universiteti ,ASAN Xidmət №1 ,Nəsimi r.",40.39642606237538,Bakı,49.83101197259815,3063578,24 Noyabr 2022 ,,
12329,Yeni tikili,16 / 17,103 m²,3,yoxdur,165000,AZN,"Ukrayna dairəsi ,Həzi Aslanov m.,Əhmədli m.,Xətai r.,Əhmədli q.",40.37857221470875,Bakı,49.95278567456059,3063580,25 Dekabr 2022 ,,
12330,Yeni tikili,22 / 27,147 m²,3,var,275000,AZN,Yasamal r.,40.39414959485713,Bakı,49.7993946075439,3063585,23 Dekabr 2022 ,,
12331,Köhnə tikili,9 / 10,100 m²,3,var,205000,AZN,"Beşmərtəbə ,Nizami m.,Qış parkı ,Nəsimi r.",40.40554735588255,Bakı,49.87506508827209,3063586,24 Noyabr 2022 ,var,var
12332,Yeni tikili,7 / 16,135 m²,3,var,257000,AZN,"Şərq bazarı ,Nərimanov r.",40.37738239264175,Bakı,49.82495069503784,3063588,24 Noyabr 2022 ,,
12333,Yeni tikili,3 / 16,92 m²,3,yoxdur,84000,AZN,Xırdalan,40.45138913720626,Xırdalan,49.74347810104972,3063591,24 Noyabr 2022 ,,
12334,Yeni tikili,12 / 18,60 m²,2,var,140000,AZN,"Şərq bazarı ,Nərimanov r.",40.38855213843042,Bakı,49.87120270729065,3063592,24 Noyabr 2022 ,var,var
12335,Yeni tikili,4 / 16,60 m²,2,var,96000,AZN,"Qara Qarayev m.,Nizami r.",40.37649764183499,Bakı,49.84163403511051,3063601,24 Noyabr 2022 ,var,var
12336,Yeni tikili,3 / 16,180 m²,4,var,384000,AZN,"Rəssamlıq Akademiyası ,Nəriman Nərimanov parkı ,Nəriman Nərimanov m.,Nərimanov r.",40.37533198376934,Bakı,49.81793688867354,3063603,23 Dekabr 2022 ,,
12337,Yeni tikili,9 / 15,108 m²,3,yoxdur,184000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.40554735588255,Bakı,49.87506508827209,3063610,17 Noyabr 2022 ,,
12338,Yeni tikili,3 / 17,121 m²,3,var,250000,AZN,"ASAN Xidmət №3 ,Bakı Dövlət Universiteti ,Elmlər Akademiyası m.,Yasamal r.",40.37697337137762,Bakı,49.80835238419195,3063612,24 Noyabr 2022 ,var,var
12339,Yeni tikili,7 / 16,171 m²,3,yoxdur,450000,AZN,"Şərq bazarı ,Nərimanov r.",40.39056987775286,Bakı,49.85525286049645,3063616,24 Noyabr 2022 ,,
12340,Köhnə tikili,2 / 2,90 m²,3,var,220000,AZN,"Axundov bağı ,Dövlət İdarəçilik Akademiyası ,İqsadiyyat Universiteti ,İçəri Şəhər m.,Qubernator parkı ,Prezident parkı ,M.Ə.Sabir parkı ,Səbail r.",40.3651072257085,Bakı,49.81950849294662,3063621,24 Noyabr 2022 ,,
12341,Yeni tikili,14 / 17,95 m²,3,var,159999,AZN,"Azadlıq Prospekti m.,Binəqədi r.,7-ci mikrorayon q.",40.39989258617802,Bakı,49.83979431395813,3063624,28 Dekabr 2022 ,var,var
12342,Yeni tikili,18 / 21,64 m²,2,yoxdur,90000,AZN,"Yasamal r.,Yeni Yasamal q.",40.39292139985384,Bakı,49.79525749206542,3063627,24 Noyabr 2022 ,,
12343,Yeni tikili,4 / 7,215 m²,4,yoxdur,740000,AZN,"Ağ şəhər ,ASAN Xidmət №2 ,Xətai r.",40.39816149998397,Bakı,49.84086155891422,3063628,Bugün 16:01 ,,
12344,Köhnə tikili,3 / 5,60 m²,2,var,117000,AZN,"Nizami m.,Səbail r.",40.37742938831814,Bakı,49.80915784835819,3063634,18 Dekabr 2022 ,,
12345,Yeni tikili,5 / 18,81 m²,3,yoxdur,180000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38264366149726,Bakı,49.87209320068359,3063638,21 Fevral 2023 ,,
12346,Yeni tikili,15 / 16,85 m²,3,var,112000,AZN,Nəsimi r.,40.38930339224178,Bakı,49.85948536585312,3063644,07 Noyabr 2022 ,,
12347,Yeni tikili,14 / 17,87.4 m²,2,yoxdur,183000,AZN,"Tibb Universiteti ,Nəsimi r.",40.39232579999999,Bakı,49.82880550000004,3063648,24 Noyabr 2022 ,,
12348,Köhnə tikili,5 / 9,74 m²,3,var,150000,AZN,Nərimanov r.,40.4089166,Bakı,49.86399959999994,3063650,26 Oktyabr 2022 ,,
12349,Yeni tikili,1 / 27,144 m²,3,yoxdur,260000,AZN,Yasamal r.,40.39414959485713,Bakı,49.7993946075439,3063654,22 Yanvar 2023 ,,
12350,Yeni tikili,4 / 12,130 m²,4,var,145000,AZN,Xırdalan,40.45245455420378,Xırdalan,49.74205131907212,3063658,24 Noyabr 2022 ,,
12351,Yeni tikili,12 / 17,90 m²,3,yoxdur,135000,AZN,"Binəqədi r.,9-cu mikrorayon q.",40.37998753828459,Bakı,49.85486268997196,3063659,24 Noyabr 2022 ,,
12352,Yeni tikili,5 / 19,50 m²,2,var,123000,AZN,"İnşaatçılar m.,Yasamal r.",40.39024896739758,Bakı,49.80269169333937,3063663,25 Oktyabr 2022 ,,
12353,Yeni tikili,11 / 16,140 m²,4,,250000,AZN,"8 Noyabr m.,Bakı Asiya Universiteti ,Nəsimi r.",40.40189538018716,Bakı,49.82085227966309,3063673,24 Fevral 2023 ,,
12354,Köhnə tikili,4 / 5,50 m²,2,var,85000,AZN,"Nəriman Nərimanov parkı ,Nəriman Nərimanov m.,Nərimanov r.",40.37649764183499,Bakı,49.84163403511051,3063674,24 Noyabr 2022 ,,
12355,Yeni tikili,2 / 18,84 m²,2,var,148000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.",40.39205366748811,Bakı,49.84065234661102,3063677,25 Dekabr 2022 ,,
12356,Yeni tikili,4 / 18,159 m²,3,var,235000,AZN,"Nəsimi bazarı ,Koala parkı ,Dostluq kinoteatrı ,Park Zorge ,Nəsimi r.",40.39181261122973,Bakı,49.80257034301758,3063680,23 Yanvar 2023 ,,
12357,Köhnə tikili,9 / 9,87 m²,2,var,123000,AZN,Nəsimi r.,40.38930339224178,Bakı,49.85948536585312,3063688,24 Noyabr 2022 ,var,var
12358,Yeni tikili,3 / 17,75 m²,2,var,168000,AZN,"ASAN Xidmət №1 ,Nəsimi bazarı ,TQDK ,Nəsimi r.",40.39788572291197,Bakı,49.83918027923094,3063690,30 Dekabr 2022 ,,
12359,Yeni tikili,8 / 16,94 m²,2,var,175000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.",40.39205366748811,Bakı,49.84065234661102,3063698,24 Noyabr 2022 ,,
12360,Köhnə tikili,3 / 4,34 m²,2,var,85000,AZN,"Nəriman Nərimanov parkı ,Nəriman Nərimanov m.,Rəssamlıq Akademiyası ,Nərimanov r.",40.37620916175648,Bakı,49.81580107043555,3063699,03 Yanvar 2023 ,,
12361,Yeni tikili,6 / 14,220 m²,4,var,402000,AZN,"Bakı Slavyan Universiteti ,28 May m.,Neft Akademiyası ,Azərbaycan Dillər Universiteti ,Bakı Musiqi Akademiyası ,Milli Konservatoriya ,Nəsimi r.",40.37024250177031,Bakı,49.97394200996779,3063700,02 Yanvar 2023 ,,
12362,Yeni tikili,4 / 6,84 m²,3,var,225000,AZN,"Gənclik m.,Respublika stadionu ,Nərimanov r.",40.40027766320492,Bakı,49.84006762504578,3063701,24 Noyabr 2022 ,var,var
12363,Yeni tikili,10 / 19,68 m²,2,yoxdur,161000,AZN,Yasamal r.,40.38341187453192,Bakı,49.82710719108582,3063708,24 Noyabr 2022 ,,
12364,Köhnə tikili,3 / 5,40 m²,2,var,57000,AZN,"Xətai r.,Əhmədli q.",40.39146740304285,Bakı,49.95992976154415,3063715,24 Noyabr 2022 ,,
12365,Köhnə tikili,4 / 5,70 m²,3,var,125500,AZN,"Qara Qarayev m.,Nizami r.,8-ci kilometr q.",40.4175925689262,Bakı,49.93418097496033,3063722,24 Noyabr 2022 ,,
12366,Yeni tikili,5 / 6,100 m²,3,var,250000,AZN,"Gənclik m.,Respublika stadionu ,Nərimanov r.",40.40027766320492,Bakı,49.84006762504578,3063732,24 Noyabr 2022 ,var,var
12367,Yeni tikili,15 / 18,135.5 m²,3,yoxdur,280000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,TQDK ,Nəsimi r.",40.37104456957248,Bakı,49.95549254560103,3063733,24 Noyabr 2022 ,,
12368,Yeni tikili,9 / 23,240 m²,4,var,1260000,AZN,"Port Baku ,Azadlıq meydanı ,Səməd Vurğun parkı ,Səbail r.",40.37532221493714,Bakı,49.85778414135517,3063737,24 Noyabr 2022 ,var,var
12369,Yeni tikili,15 / 27,148 m²,3,var,225000,AZN,Yasamal r.,40.38341187453192,Bakı,49.82710719108582,3063740,24 Noyabr 2022 ,yoxdur,var
12370,Yeni tikili,16 / 17,210 m²,4,,326000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,28 May m.,Nəsimi r.",40.38465534193524,Bakı,49.84608532442026,3063746,24 Noyabr 2022 ,,
12371,Köhnə tikili,7 / 9,81.3 m²,4,var,120000,AZN,Xətai r.,40.39026819642278,Bakı,49.95772004127506,3063750,24 Noyabr 2022 ,,
12372,Yeni tikili,7 / 17,150 m²,4,var,305000,AZN,Nərimanov r.,40.4089166,Bakı,49.86399959999994,3063755,24 Noyabr 2022 ,,
12373,Yeni tikili,3 / 17,160 m²,4,var,248000,AZN,Nizami r.,40.41932422288878,Bakı,49.92522239685059,3063760,26 Oktyabr 2022 ,,
12374,Yeni tikili,4 / 16,108 m²,3,var,250000,AZN,"Azərbaycan turizm institutu ,Respublika stadionu ,Gənclik m.,Nərimanov r.",40.40027766320492,Bakı,49.84006762504578,3063763,16 Fevral 2023 ,var,var
12375,Yeni tikili,9 / 16,56 m²,2,var,158000,AZN,"Şah İsmayıl Xətai m.,Xətai r.,Ağ şəhər q.",40.38873191798482,Bakı,49.95395421981815,3063772,28 Oktyabr 2022 ,,
12376,Köhnə tikili,2 / 5,80 m²,3,,122000,AZN,"Binəqədi r.,7-ci mikrorayon q.",40.4301447,Bakı,49.85311720000004,3063774,24 Noyabr 2022 ,,
12377,Yeni tikili,19 / 21,148 m²,3,var,320000,AZN,"ASAN Xidmət №2 ,Şah İsmayıl Xətai m.,Xətai r.,Ağ şəhər q.",40.37925197795606,Bakı,49.87555861473083,3064280,24 Noyabr 2022 ,,
12378,Yeni tikili,16 / 17,170 m²,4,yoxdur,258000,AZN,"Nəriman Nərimanov m.,Nəriman Nərimanov parkı ,Nərimanov r.",40.39816149998397,Bakı,49.84086155891422,3064284,08 Dekabr 2022 ,,
12379,Yeni tikili,7 / 12,80 m²,2,yoxdur,96000,AZN,"Xətai r.,Həzi Aslanov q.",40.40210780478213,Bakı,49.85758781433109,3064285,24 Noyabr 2022 ,,
12380,Yeni tikili,9 / 19,159 m²,3,var,377000,AZN,"İncəsənət və Mədəniyyət Un. ,Elmlər Akademiyası m.,Yasamal r.",40.38019356122176,Bakı,49.81545049849935,3064286,24 Noyabr 2022 ,yoxdur,var
12381,Köhnə tikili,3 / 9,50 m²,2,var,95999,AZN,"Xalqlar Dostluğu m.,Nizami r.",40.38816806232006,Bakı,49.83243942260742,3064300,16 Dekabr 2022 ,,
12382,Yeni tikili,2 / 6,100 m²,2,yoxdur,205000,AZN,"Ağ şəhər ,ASAN Xidmət №2 ,Xətai r.,Ağ şəhər q.",40.37742938831814,Bakı,49.80915784835819,3064301,06 Noyabr 2022 ,,
12383,Yeni tikili,13 / 13,70 m²,2,var,82000,AZN,"Yasamal r.,Yeni Yasamal q.",40.38963898023601,Bakı,49.7871208190918,3064311,24 Noyabr 2022 ,var,var
12384,Köhnə tikili,7 / 9,99 m²,4,var,164500,AZN,"Bakı Dövlət Universiteti ,Elmlər Akademiyası m.,Yasamal r.",40.37190480332234,Bakı,49.80730248661903,3064324,04 Dekabr 2022 ,var,var
12385,Yeni tikili,9 / 14,112 m²,3,var,200000,AZN,Binəqədi r.,40.46960849851514,Bakı,49.84291076660156,3064329,24 Noyabr 2022 ,var,var
12386,Köhnə tikili,3 / 4,60 m²,3,var,175000,AZN,"Neft Akademiyası ,28 May m.,Bakı Musiqi Akademiyası ,Milli Konservatoriya ,Nəsimi r.",40.37846075332275,Bakı,49.84739076857919,3064333,24 Noyabr 2022 ,,
12387,Yeni tikili,1 / 10,71 m²,2,var,97000,AZN,"Xətai r.,Həzi Aslanov q.",40.3807186,Bakı,49.92525120000005,3064334,24 Noyabr 2022 ,var,var
12388,Yeni tikili,5 / 16,108 m²,3,var,168000,AZN,"Əhmədli m.,Xətai r.",40.40152503521376,Bakı,49.86131862059725,3064335,15 Dekabr 2022 ,,
12389,Yeni tikili,5 / 16,68 m²,2,yoxdur,126000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.39336516184337,Bakı,49.79300022125244,3064354,24 Noyabr 2022 ,,
12390,Yeni tikili,16 / 19,123 m²,3,var,264000,AZN,Xətai r.,40.39205366748811,Bakı,49.84065234661102,3064365,25 Dekabr 2022 ,,
12391,Yeni tikili,6 / 17,98 m²,2,yoxdur,147000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.40328327684168,Bakı,49.85078707337379,3064367,24 Noyabr 2022 ,,
12392,Yeni tikili,16 / 16,373 m²,7,var,670000,AZN,"Nərimanov heykəli ,Sovetski ,Space TV ,Texniki Universiteti ,Yasamal r.",40.40554735588255,Bakı,49.87506508827209,3064371,27 Fevral 2023 ,,
12393,Yeni tikili,18 / 19,118 m²,3,var,199000,AZN,"20 Yanvar m.,Yasamal r.",40.39989258617802,Bakı,49.83979431395813,3064373,12 Dekabr 2022 ,,
12394,Yeni tikili,10 / 17,146 m²,4,yoxdur,330000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Bakı Dövlət Universiteti ,Yasamal r.",40.40761426997893,Bakı,49.80840682983398,3064377,24 Noyabr 2022 ,,
12395,Yeni tikili,10 / 18,78 m²,3,yoxdur,145000,AZN,"Yasamal r.,Yeni Yasamal q.",40.39344435965808,Bakı,49.79457084655761,3064381,28 Oktyabr 2022 ,,
12396,Yeni tikili,10 / 22,100 m²,2,yoxdur,195000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.37742938831814,Bakı,49.80915784835819,3064382,04 Noyabr 2022 ,,
12397,Yeni tikili,4 / 20,155 m²,4,var,220000,AZN,"Xətai r.,Həzi Aslanov q.",40.36588670502847,Bakı,49.9601322853613,3064386,24 Noyabr 2022 ,,
12398,Yeni tikili,16 / 17,104 m²,3,yoxdur,165000,AZN,"Ukrayna dairəsi ,Həzi Aslanov m.,Əhmədli m.,Xətai r.,Əhmədli q.",40.39045008382347,Bakı,49.830508675731,3064388,24 Noyabr 2022 ,,
12399,Yeni tikili,9 / 17,127 m²,3,yoxdur,270000,AZN,"Koala parkı ,Nəsimi bazarı ,Dostluq kinoteatrı ,Park Zorge ,Nəsimi r.",40.40011603328774,Bakı,49.83917601637808,3064390,24 Noyabr 2022 ,,
12400,Yeni tikili,8 / 12,145 m²,3,var,375000,AZN,"Şah İsmayıl Xətai m.,Cavanşir körpüsü ,Xətai r.",40.38264366149726,Bakı,49.87209320068359,3064391,01 Mart 2023 ,var,var
12401,Yeni tikili,7 / 16,136 m²,3,var,257000,AZN,Nərimanov r.,40.38264366149726,Bakı,49.87209320068359,3064394,24 Noyabr 2022 ,,
12402,Köhnə tikili,8 / 9,87 m²,2,var,235000,AZN,"Azadlıq meydanı ,Səməd Vurğun parkı ,Pedaqoji Universiteti ,28 May m.,Səbail r.",40.37502152727183,Bakı,49.85315615651953,3064397,26 Yanvar 2023 ,,
12403,Yeni tikili,14 / 14,105 m²,3,var,100000,AZN,"Memar Əcəmi m.,Nəsimi r.,3-cü mikrorayon q.",40.40952590477563,Bakı,49.84445571899418,3064399,24 Noyabr 2022 ,var,var
12404,Yeni tikili,6 / 6,38 m²,2,var,38000,AZN,"Abşeron r.,Masazır q.",40.49108621291953,Bakı,49.75688249739027,3064404,07 Noyabr 2022 ,,
12405,Yeni tikili,9 / 16,112 m²,3,var,135000,AZN,"Sabunçu r.,Bakıxanov q.",40.43802038006411,Bakı,49.96134420169151,3064412,24 Noyabr 2022 ,var,var
12406,Yeni tikili,4 / 7,42 m²,2,yoxdur,43000,AZN,Abşeron r.,40.40011603328774,Bakı,49.83917601637808,3064414,24 Noyabr 2022 ,,
12407,Yeni tikili,16 / 17,164 m²,3,yoxdur,262400,AZN,Nərimanov r.,40.40928899571853,Bakı,49.80875551700596,3064415,24 Noyabr 2022 ,,
12408,Yeni tikili,16 / 17,237 m²,4,yoxdur,343000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.37024250177031,Bakı,49.97394200996779,3064416,17 Mart 2023 ,,
12409,Köhnə tikili,4 / 5,75 m²,3,var,195000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Yasamal r.",40.39205366748811,Bakı,49.84065234661102,3064422,24 Noyabr 2022 ,,
12410,Yeni tikili,7 / 12,61 m²,2,yoxdur,64000,AZN,Xırdalan,40.46046647472136,Xırdalan,49.74849700927734,3064423,24 Noyabr 2022 ,,
12411,Yeni tikili,7 / 16,120 m²,3,var,250000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38264366149726,Bakı,49.87209320068359,3064424,24 Noyabr 2022 ,var,var
12412,Yeni tikili,12 / 17,75 m²,2,yoxdur,125000,AZN,"Ukrayna dairəsi ,Həzi Aslanov m.,Xətai r.",40.39816149998397,Bakı,49.84086155891422,3064425,01 Yanvar 2023 ,,
12413,Yeni tikili,8 / 17,147 m²,3,,350000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.40328327684168,Bakı,49.85078707337379,3064428,24 Noyabr 2022 ,,
12414,Yeni tikili,14 / 17,108.8 m²,2,yoxdur,198000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,TQDK ,Nəsimi r.",40.38855213843042,Bakı,49.87120270729065,3064440,24 Noyabr 2022 ,,
12415,Yeni tikili,7 / 10,74 m²,2,yoxdur,125800,AZN,"Qara Qarayev m.,Nizami r.,8-ci kilometr q.",40.42015707804103,Bakı,49.92921228441724,3064453,27 Oktyabr 2022 ,,
12416,Yeni tikili,6 / 17,220 m²,4,var,400000,AZN,"Neft Akademiyası ,28 May m.,Bakı Slavyan Universiteti ,Bakı Musiqi Akademiyası ,Azərbaycan Dillər Universiteti ,Milli Konservatoriya ,Nəsimi r.",40.37998753828459,Bakı,49.85486268997196,3064454,24 Noyabr 2022 ,var,var
12417,Yeni tikili,11 / 17,53 m²,2,var,108900,AZN,Nizami r.,40.41349604970195,Bakı,49.92668151855469,3064458,24 Noyabr 2022 ,var,var
12418,Yeni tikili,6 / 6,101 m²,3,var,180000,AZN,"Bayıl parkı ,Səbail r.,Bayıl q.",40.3497833,Bakı,49.83144970000001,3064461,24 Noyabr 2022 ,,
12419,Köhnə tikili,4 / 5,55 m²,2,var,89000,AZN,"Memar Əcəmi m.,20 Yanvar m.,Nəsimi r.,5-ci mikrorayon q.",40.40988790992091,Bakı,49.80754317701253,3064462,24 Noyabr 2022 ,,
12420,Yeni tikili,21 / 23,155 m²,3,yoxdur,115000,AZN,Yasamal r.,40.39336516184337,Bakı,49.79300022125244,3064465,17 Fevral 2023 ,,
12421,Köhnə tikili,9 / 9,50 m²,2,var,82000,AZN,Xətai r.,40.39989258617802,Bakı,49.83979431395813,3064467,03 Dekabr 2022 ,,
12422,Yeni tikili,9 / 16,54 m²,2,yoxdur,120000,AZN,"Zoopark ,Nərimanov r.",40.39026819642278,Bakı,49.95772004127506,3064475,24 Noyabr 2022 ,,
12423,Yeni tikili,7 / 17,95 m²,2,var,163000,AZN,"Bakı Asiya Universiteti ,8 Noyabr m.,Yasamal r.",40.4053327515815,Bakı,49.81380344106,3064485,29 Noyabr 2022 ,,
